ORDERNUMBER,QUANTITYORDERED,PRICEEACH,STATUS,PRODUCTLINE,PRODUCTCODE,COUNTRY
10309,50,84.7,Shipped,Motorcycles,S32_4485,Norway
10319,22,100,Shipped,Motorcycles,S32_4485,USA
10331,32,100,Shipped,Motorcycles,S32_4485,USA
10341,31,71.02,Shipped,Motorcycles,S32_4485,Austria
10355,40,100,Shipped,Motorcycles,S32_4485,Spain
10365,22,100,Shipped,Motorcycles,S32_4485,USA
10375,41,100,Shipped,Motorcycles,S32_4485,France
10390,45,48.98,Shipped,Motorcycles,S32_4485,USA
10403,45,100,Shipped,Motorcycles,S32_4485,UK
10106,39,40.15,Shipped,Vintage Cars,S50_1341,Italy
10120,49,50.62,Shipped,Vintage Cars,S50_1341,Australia
10133,27,50.19,Shipped,Vintage Cars,S50_1341,Spain
10143,34,36.66,Shipped,Vintage Cars,S50_1341,USA
10156,20,41.02,Shipped,Vintage Cars,S50_1341,Spain
10168,48,51.93,Shipped,Vintage Cars,S50_1341,USA
10199,29,38.4,Shipped,Vintage Cars,S50_1341,USA
10210,43,41.02,Shipped,Vintage Cars,S50_1341,Japan
10223,41,46.26,Shipped,Vintage Cars,S50_1341,Australia
10235,41,35.35,Shipped,Vintage Cars,S50_1341,Canada
10250,36,51.93,Shipped,Vintage Cars,S50_1341,USA
10262,49,37.97,Cancelled,Vintage Cars,S50_1341,Spain
10275,38,45.39,Shipped,Vintage Cars,S50_1341,France
10284,33,51.93,Shipped,Vintage Cars,S50_1341,Norway
10296,26,48.44,Shipped,Vintage Cars,S50_1341,Germany
10308,47,43.64,Shipped,Vintage Cars,S50_1341,USA
10316,34,47.57,Shipped,Vintage Cars,S50_1341,UK
10328,34,51.93,Shipped,Vintage Cars,S50_1341,Italy
10340,40,50.62,Shipped,Vintage Cars,S50_1341,Spain
10353,40,82.21,Shipped,Vintage Cars,S50_1341,USA
10361,33,82.59,Shipped,Vintage Cars,S50_1341,Australia
10375,49,65.8,Shipped,Vintage Cars,S50_1341,France
10388,27,100,Shipped,Vintage Cars,S50_1341,USA
10398,49,36.66,Shipped,Vintage Cars,S50_1341,France
10401,56,35.35,On Hold,Vintage Cars,S50_1341,USA
10416,37,51.93,Shipped,Vintage Cars,S50_1341,Italy
10104,33,100,Shipped,Trucks and Buses,S50_1392,Spain
10115,27,100,Shipped,Trucks and Buses,S50_1392,USA
10127,46,100,Shipped,Trucks and Buses,S50_1392,USA
10141,44,100,Shipped,Trucks and Buses,S50_1392,Finland
10151,26,100,Shipped,Trucks and Buses,S50_1392,Finland
10165,48,94.92,Shipped,Trucks and Buses,S50_1392,Singapore
10176,23,100,Shipped,Trucks and Buses,S50_1392,Italy
10184,45,100,Shipped,Trucks and Buses,S50_1392,Spain
10195,49,100,Shipped,Trucks and Buses,S50_1392,USA
10207,28,94.92,Shipped,Trucks and Buses,S50_1392,USA
10220,37,100,Shipped,Trucks and Buses,S50_1392,Ireland
10230,34,100,Shipped,Trucks and Buses,S50_1392,Germany
10246,22,100,Shipped,Trucks and Buses,S50_1392,Spain
10259,29,100,Shipped,Trucks and Buses,S50_1392,Singapore
10271,34,98.39,Shipped,Trucks and Buses,S50_1392,USA
10282,38,100,Shipped,Trucks and Buses,S50_1392,USA
10292,41,100,Shipped,Trucks and Buses,S50_1392,USA
10305,42,100,Shipped,Trucks and Buses,S50_1392,USA
10314,28,100,Shipped,Trucks and Buses,S50_1392,Denmark
10325,38,100,Shipped,Trucks and Buses,S50_1392,Norway
10336,23,100,Shipped,Trucks and Buses,S50_1392,France
10350,31,71.4,Shipped,Trucks and Buses,S50_1392,Spain
10359,46,100,Shipped,Trucks and Buses,S50_1392,France
10371,48,56.55,Shipped,Trucks and Buses,S50_1392,USA
10383,29,100,Shipped,Trucks and Buses,S50_1392,Spain
10395,46,100,Shipped,Trucks and Buses,S50_1392,France
10412,26,100,Shipped,Trucks and Buses,S50_1392,Spain
10425,18,100,In Process,Trucks and Buses,S50_1392,France
10104,32,53.31,Shipped,Trains,S50_1514,Spain
10117,21,49.21,Shipped,Trains,S50_1514,Singapore
10127,46,69.12,Shipped,Trains,S50_1514,USA
10142,42,49.79,Shipped,Trains,S50_1514,USA
10153,31,57.41,Shipped,Trains,S50_1514,Spain
10165,38,66.78,Shipped,Trains,S50_1514,Singapore
10176,38,64.44,Shipped,Trains,S50_1514,Italy
10185,20,48.62,Shipped,Trains,S50_1514,USA
10196,46,62.09,Shipped,Trains,S50_1514,USA
10208,30,65.61,Shipped,Trains,S50_1514,France
10220,30,68.54,Shipped,Trains,S50_1514,Ireland
10230,43,52.14,Shipped,Trains,S50_1514,Germany
10247,49,63.85,Shipped,Trains,S50_1514,Finland
10272,43,56.82,Shipped,Trains,S50_1514,USA
10282,37,66.78,Shipped,Trains,S50_1514,USA
10292,35,55.07,Shipped,Trains,S50_1514,USA
10306,34,60.34,Shipped,Trains,S50_1514,UK
10314,38,61.51,Shipped,Trains,S50_1514,Denmark
10325,44,100,Shipped,Trains,S50_1514,Norway
10337,21,100,Shipped,Trains,S50_1514,USA
10350,44,100,Shipped,Trains,S50_1514,Spain
10359,25,64.93,Shipped,Trains,S50_1514,France
10372,24,58.58,Shipped,Trains,S50_1514,Japan
10383,38,60.06,Shipped,Trains,S50_1514,Spain
10395,45,100,Shipped,Trains,S50_1514,France
10413,51,63.85,Shipped,Trains,S50_1514,USA
10108,34,82.99,Shipped,Motorcycles,S50_4713,Philippines
10121,44,74.85,Shipped,Motorcycles,S50_4713,France
10135,44,96,Shipped,Motorcycles,S50_4713,USA
10145,38,81.36,Shipped,Motorcycles,S50_4713,USA
10159,31,71.6,Shipped,Motorcycles,S50_4713,USA
10169,48,80.55,Shipped,Motorcycles,S50_4713,Australia
10180,21,93.56,Shipped,Motorcycles,S50_4713,France
10190,40,66.72,Shipped,Motorcycles,S50_4713,Spain
10211,40,80.55,Shipped,Motorcycles,S50_4713,France
10224,50,77.29,Shipped,Motorcycles,S50_4713,France
10237,20,68.34,Shipped,Motorcycles,S50_4713,USA
10252,48,72.41,Shipped,Motorcycles,S50_4713,France
10264,47,89.5,Shipped,Motorcycles,S50_4713,USA
10276,21,70.78,Shipped,Motorcycles,S50_4713,USA
10285,39,78.92,Shipped,Motorcycles,S50_4713,USA
10299,44,80.55,Shipped,Motorcycles,S50_4713,Finland
10309,28,88.68,Shipped,Motorcycles,S50_4713,Norway
10319,45,77.29,Shipped,Motorcycles,S50_4713,USA
10331,20,100,Shipped,Motorcycles,S50_4713,USA
10341,38,100,Shipped,Motorcycles,S50_4713,Austria
10356,26,100,Shipped,Motorcycles,S50_4713,France
10365,44,100,Shipped,Motorcycles,S50_4713,USA
10375,49,100,Shipped,Motorcycles,S50_4713,France
10390,22,100,Shipped,Motorcycles,S50_4713,USA
10403,31,68.34,Shipped,Motorcycles,S50_4713,UK
10105,41,70.67,Shipped,Ships,S700_1138,Denmark
10119,25,76.67,Shipped,Ships,S700_1138,Austria
10129,31,60,Shipped,Ships,S700_1138,UK
10142,41,64,Shipped,Ships,S700_1138,USA
10153,43,64.67,Shipped,Ships,S700_1138,Spain
10167,43,75.34,Cancelled,Ships,S700_1138,Sweden
10177,24,76,Shipped,Ships,S700_1138,Spain
10185,21,54,Shipped,Ships,S700_1138,USA
10197,23,64.67,Shipped,Ships,S700_1138,Spain
10208,38,74.67,Shipped,Ships,S700_1138,France
10222,31,62.67,Shipped,Ships,S700_1138,USA
10233,36,70.67,Shipped,Ships,S700_1138,USA
10248,36,71.34,Cancelled,Ships,S700_1138,USA
10261,34,62,Shipped,Ships,S700_1138,Canada
10273,21,65.34,Shipped,Ships,S700_1138,Belgium
10283,45,78.67,Shipped,Ships,S700_1138,Canada
10295,26,75.34,Shipped,Ships,S700_1138,USA
10306,50,54,Shipped,Ships,S700_1138,UK
10315,41,62,Shipped,Ships,S700_1138,France
10326,39,60,Shipped,Ships,S700_1138,Sweden
10339,22,100,Shipped,Ships,S700_1138,Japan
10350,46,76.67,Shipped,Ships,S700_1138,Spain
10373,44,100,Shipped,Ships,S700_1138,Finland
10385,25,77.34,Shipped,Ships,S700_1138,USA
10396,39,66.67,Shipped,Ships,S700_1138,USA
10414,37,71.34,On Hold,Ships,S700_1138,USA
10106,31,100,Shipped,Planes,S700_1691,Italy
10120,47,82.21,Shipped,Planes,S700_1691,Australia
10133,24,77.64,Shipped,Planes,S700_1691,Spain
10143,36,100,Shipped,Planes,S700_1691,USA
10156,48,100,Shipped,Planes,S700_1691,Spain
10168,28,98.65,Shipped,Planes,S700_1691,USA
10199,48,83.12,Shipped,Planes,S700_1691,USA
10210,21,78.55,Shipped,Planes,S700_1691,Japan
10223,25,100,Shipped,Planes,S700_1691,Australia
10235,25,100,Shipped,Planes,S700_1691,Canada
10250,31,91.34,Shipped,Planes,S700_1691,USA
10262,40,84.03,Cancelled,Planes,S700_1691,Spain
10275,32,89.51,Shipped,Planes,S700_1691,France
10284,24,83.12,Shipped,Planes,S700_1691,Norway
10296,42,100,Shipped,Planes,S700_1691,Germany
10308,21,100,Shipped,Planes,S700_1691,USA
10316,34,82.21,Shipped,Planes,S700_1691,UK
10328,27,100,Shipped,Planes,S700_1691,Italy
10340,30,88.6,Shipped,Planes,S700_1691,Spain
10353,39,100,Shipped,Planes,S700_1691,USA
10361,20,60.54,Shipped,Planes,S700_1691,Australia
10375,37,81.87,Shipped,Planes,S700_1691,France
10388,46,100,Shipped,Planes,S700_1691,USA
10398,47,87.69,Shipped,Planes,S700_1691,France
10401,11,100,On Hold,Planes,S700_1691,USA
10416,23,91.34,Shipped,Planes,S700_1691,Italy
10105,29,70.15,Shipped,Ships,S700_1938,Denmark
10117,38,79.68,Shipped,Ships,S700_1938,Singapore
10128,32,97,Shipped,Ships,S700_1938,Spain
10142,43,84.01,Shipped,Ships,S700_1938,USA
10153,31,87.48,Shipped,Ships,S700_1938,Spain
10166,29,100,Shipped,Ships,S700_1938,USA
10177,31,88.34,Shipped,Ships,S700_1938,Spain
10185,30,94.4,Shipped,Ships,S700_1938,USA
10196,50,94.4,Shipped,Ships,S700_1938,USA
10208,40,80.55,Shipped,Ships,S700_1938,France
10221,23,97,Shipped,Ships,S700_1938,Belgium
10232,26,88.34,Shipped,Ships,S700_1938,UK
10248,40,100,Cancelled,Ships,S700_1938,USA
10273,21,100,Shipped,Ships,S700_1938,Belgium
10282,43,86.61,Shipped,Ships,S700_1938,USA
10293,29,71.89,Shipped,Ships,S700_1938,Italy
10306,38,91.81,Shipped,Ships,S700_1938,UK
10314,23,76.22,Shipped,Ships,S700_1938,Denmark
10327,20,100,Resolved,Ships,S700_1938,Denmark
10337,36,70.3,Shipped,Ships,S700_1938,USA
10350,28,100,Shipped,Ships,S700_1938,Spain
10372,44,100,Shipped,Ships,S700_1938,Japan
10384,49,100,Shipped,Ships,S700_1938,USA
10397,32,80.55,Shipped,Ships,S700_1938,France
10414,34,100,On Hold,Ships,S700_1938,USA
10106,30,100,Shipped,Ships,S700_2047,Italy
10119,29,94.14,Shipped,Ships,S700_2047,Austria
10131,22,85.99,Shipped,Ships,S700_2047,USA
10143,26,100,Shipped,Ships,S700_2047,USA
10155,32,91.43,Shipped,Ships,S700_2047,Finland
10167,29,100,Cancelled,Ships,S700_2047,Sweden
10178,34,96.86,Shipped,Ships,S700_2047,France
10186,24,99.57,Shipped,Ships,S700_2047,UK
10197,24,90.52,Shipped,Ships,S700_2047,Spain
10209,33,88.71,Shipped,Ships,S700_2047,USA
10222,26,100,Shipped,Ships,S700_2047,USA
10249,40,95.95,Shipped,Ships,S700_2047,USA
10262,44,94.14,Cancelled,Ships,S700_2047,Spain
10274,24,90.52,Shipped,Ships,S700_2047,USA
10283,20,94.14,Shipped,Ships,S700_2047,Canada
10296,34,100,Shipped,Ships,S700_2047,Germany
10307,34,97.76,Shipped,Ships,S700_2047,USA
10316,45,93.24,Shipped,Ships,S700_2047,UK
10328,41,100,Shipped,Ships,S700_2047,Italy
10339,55,71.25,Shipped,Ships,S700_2047,Japan
10352,23,100,Shipped,Ships,S700_2047,USA
10361,24,45.39,Shipped,Ships,S700_2047,Australia
10373,32,84.41,Shipped,Ships,S700_2047,Finland
10386,29,85.76,Resolved,Ships,S700_2047,Spain
10398,36,100,Shipped,Ships,S700_2047,France
10400,46,87.8,Shipped,Ships,S700_2047,USA
10415,32,95.95,Disputed,Ships,S700_2047,Australia
10106,34,100,Shipped,Planes,S700_2466,Italy
10120,24,100,Shipped,Planes,S700_2466,Australia
10131,40,100,Shipped,Planes,S700_2466,USA
10143,26,82.77,Shipped,Planes,S700_2466,USA
10155,20,100,Shipped,Planes,S700_2466,Finland
10168,31,100,Shipped,Planes,S700_2466,USA
10178,22,87.75,Shipped,Planes,S700_2466,France
10198,42,100,Shipped,Planes,S700_2466,Philippines
10210,26,99.72,Shipped,Planes,S700_2466,Japan
10222,37,87.75,Shipped,Planes,S700_2466,USA
10235,38,88.75,Shipped,Planes,S700_2466,Canada
10250,35,100,Shipped,Planes,S700_2466,USA
10262,33,90.75,Cancelled,Planes,S700_2466,Spain
10275,39,100,Shipped,Planes,S700_2466,France
10284,45,100,Shipped,Planes,S700_2466,Norway
10296,24,100,Shipped,Planes,S700_2466,Germany
10308,35,88.75,Shipped,Planes,S700_2466,USA
10316,23,100,Shipped,Planes,S700_2466,UK
10328,37,100,Shipped,Planes,S700_2466,Italy
10340,55,87.75,Shipped,Planes,S700_2466,Spain
10352,49,100,Shipped,Planes,S700_2466,USA
10361,26,100,Shipped,Planes,S700_2466,Australia
10375,33,100,Shipped,Planes,S700_2466,France
10386,37,83.84,Resolved,Planes,S700_2466,Spain
10398,22,86.76,Shipped,Planes,S700_2466,France
10401,85,88.75,On Hold,Planes,S700_2466,USA
10416,22,100,Shipped,Planes,S700_2466,Italy
10105,31,65.77,Shipped,Ships,S700_2610,Denmark
10119,38,65.77,Shipped,Ships,S700_2610,Austria
10129,45,85.29,Shipped,Ships,S700_2610,UK
10143,31,85.29,Shipped,Ships,S700_2610,USA
10154,36,64.33,Shipped,Ships,S700_2610,USA
10167,46,70.11,Cancelled,Ships,S700_2610,Sweden
10177,32,76.62,Shipped,Ships,S700_2610,Spain
10185,39,57.82,Shipped,Ships,S700_2610,USA
10197,50,78.79,Shipped,Ships,S700_2610,Spain
10208,46,74.45,Shipped,Ships,S700_2610,France
10222,36,80.95,Shipped,Ships,S700_2610,USA
10233,29,82.4,Shipped,Ships,S700_2610,USA
10248,32,75.89,Cancelled,Ships,S700_2610,USA
10261,44,68.67,Shipped,Ships,S700_2610,Canada
10273,42,62.16,Shipped,Ships,S700_2610,Belgium
10283,47,65.77,Shipped,Ships,S700_2610,Canada
10295,44,58.55,Shipped,Ships,S700_2610,USA
10306,43,75.17,Shipped,Ships,S700_2610,UK
10316,48,74.45,Shipped,Ships,S700_2610,UK
10327,21,96.31,Resolved,Ships,S700_2610,Denmark
10339,50,74.35,Shipped,Ships,S700_2610,Japan
10350,29,75.35,Shipped,Ships,S700_2610,Spain
10373,41,70.33,Shipped,Ships,S700_2610,Finland
10386,37,100,Resolved,Ships,S700_2610,Spain
10397,22,66.5,Shipped,Ships,S700_2610,France
10414,31,75.89,On Hold,Ships,S700_2610,USA
10103,42,100,Shipped,Classic Cars,S700_2824,Norway
10114,42,100,Shipped,Classic Cars,S700_2824,France
10126,45,100,Shipped,Classic Cars,S700_2824,Spain
10140,36,100,Shipped,Classic Cars,S700_2824,USA
10150,20,100,Shipped,Classic Cars,S700_2824,Singapore
10164,39,81.93,Resolved,Classic Cars,S700_2824,Austria
10175,42,85.98,Shipped,Classic Cars,S700_2824,UK
10183,23,86.99,Shipped,Classic Cars,S700_2824,USA
10194,26,89.01,Shipped,Classic Cars,S700_2824,France
10206,33,100,Shipped,Classic Cars,S700_2824,Canada
10217,31,88,Shipped,Classic Cars,S700_2824,Singapore
10229,50,100,Shipped,Classic Cars,S700_2824,USA
10245,44,100,Shipped,Classic Cars,S700_2824,USA
10258,45,80.92,Shipped,Classic Cars,S700_2824,Japan
10270,46,88,Shipped,Classic Cars,S700_2824,Australia
10281,27,85.98,Shipped,Classic Cars,S700_2824,USA
10291,28,100,Shipped,Classic Cars,S700_2824,Sweden
10304,40,100,Shipped,Classic Cars,S700_2824,France
10313,30,99.13,Shipped,Classic Cars,S700_2824,Canada
10324,34,100,Shipped,Classic Cars,S700_2824,USA
10336,46,100,Shipped,Classic Cars,S700_2824,France
10348,32,82.83,Shipped,Classic Cars,S700_2824,Spain
10358,27,100,Shipped,Classic Cars,S700_2824,Spain
10371,34,100,Shipped,Classic Cars,S700_2824,USA
10382,34,54.84,Shipped,Classic Cars,S700_2824,USA
10411,34,100,Shipped,Classic Cars,S700_2824,Canada
10424,46,80.92,In Process,Classic Cars,S700_2824,Spain
10106,32,100,Shipped,Planes,S700_2834,Italy
10120,24,100,Shipped,Planes,S700_2834,Australia
10133,27,99.67,Shipped,Planes,S700_2834,Spain
10145,20,100,Shipped,Planes,S700_2834,USA
10168,36,100,Shipped,Planes,S700_2834,USA
10188,29,100,Shipped,Planes,S700_2834,Norway
10210,25,100,Shipped,Planes,S700_2834,Japan
10223,29,100,Shipped,Planes,S700_2834,Australia
10235,25,96.11,Shipped,Planes,S700_2834,Canada
10250,44,100,Shipped,Planes,S700_2834,USA
10263,47,100,Shipped,Planes,S700_2834,USA
10275,48,100,Shipped,Planes,S700_2834,France
10285,45,100,Shipped,Planes,S700_2834,USA
10297,35,100,Shipped,Planes,S700_2834,Ireland
10308,31,100,Shipped,Planes,S700_2834,USA
10318,50,100,Shipped,Planes,S700_2834,USA
10328,33,100,Shipped,Planes,S700_2834,Italy
10340,29,100,Shipped,Planes,S700_2834,Spain
10353,48,68.8,Shipped,Planes,S700_2834,USA
10361,44,72.42,Shipped,Planes,S700_2834,Australia
10375,25,66.73,Shipped,Planes,S700_2834,France
10388,50,100,Shipped,Planes,S700_2834,USA
10398,23,100,Shipped,Planes,S700_2834,France
10401,21,96.11,On Hold,Planes,S700_2834,USA
10416,41,100,Shipped,Planes,S700_2834,Italy
10106,44,74.4,Shipped,Planes,S700_3167,Italy
10120,43,76,Shipped,Planes,S700_3167,Australia
10143,28,96,Shipped,Planes,S700_3167,USA
10155,43,86.4,Shipped,Planes,S700_3167,Finland
10168,48,96,Shipped,Planes,S700_3167,USA
10199,38,82.4,Shipped,Planes,S700_3167,USA
10210,31,86.4,Shipped,Planes,S700_3167,Japan
10223,26,67.2,Shipped,Planes,S700_3167,Australia
10235,32,92,Shipped,Planes,S700_3167,Canada
10250,44,67.2,Shipped,Planes,S700_3167,USA
10262,27,76,Cancelled,Planes,S700_3167,Spain
10275,43,73.6,Shipped,Planes,S700_3167,France
10284,25,69.6,Shipped,Planes,S700_3167,Norway
10296,22,80.8,Shipped,Planes,S700_3167,Germany
10308,21,87.2,Shipped,Planes,S700_3167,USA
10316,48,75.2,Shipped,Planes,S700_3167,UK
10328,33,64,Shipped,Planes,S700_3167,Italy
10341,34,100,Shipped,Planes,S700_3167,Austria
10353,43,81.95,Shipped,Planes,S700_3167,USA
10361,44,100,Shipped,Planes,S700_3167,Australia
10375,44,100,Shipped,Planes,S700_3167,France
10386,32,94.34,Resolved,Planes,S700_3167,Spain
10398,29,65.6,Shipped,Planes,S700_3167,France
10401,77,92,On Hold,Planes,S700_3167,USA
10416,39,67.2,Shipped,Planes,S700_3167,Italy
10105,39,81.14,Shipped,Ships,S700_3505,Denmark
10118,36,100,Shipped,Ships,S700_3505,Spain
10129,42,91.15,Shipped,Ships,S700_3505,UK
10142,21,100,Shipped,Ships,S700_3505,USA
10153,50,88.15,Shipped,Ships,S700_3505,Spain
10167,24,100,Cancelled,Ships,S700_3505,Sweden
10177,44,92.16,Shipped,Ships,S700_3505,Spain
10185,37,100,Shipped,Ships,S700_3505,USA
10197,27,92.16,Shipped,Ships,S700_3505,Spain
10208,37,100,Shipped,Ships,S700_3505,France
10222,38,100,Shipped,Ships,S700_3505,USA
10232,48,96.16,Shipped,Ships,S700_3505,UK
10248,30,100,Cancelled,Ships,S700_3505,USA
10261,25,88.15,Shipped,Ships,S700_3505,Canada
10273,40,86.15,Shipped,Ships,S700_3505,Belgium
10283,22,88.15,Shipped,Ships,S700_3505,Canada
10295,34,100,Shipped,Ships,S700_3505,USA
10306,32,90.15,Shipped,Ships,S700_3505,UK
10315,31,86.15,Shipped,Ships,S700_3505,France
10327,43,80,Resolved,Ships,S700_3505,Denmark
10337,31,89.38,Shipped,Ships,S700_3505,USA
10350,31,77.34,Shipped,Ships,S700_3505,Spain
10373,34,96.34,Shipped,Ships,S700_3505,Finland
10386,45,92.08,Resolved,Ships,S700_3505,Spain
10397,48,100,Shipped,Ships,S700_3505,France
10414,28,100,On Hold,Ships,S700_3505,USA
10105,22,100,Shipped,Ships,S700_3962,Denmark
10117,45,83.42,Shipped,Ships,S700_3962,Singapore
10129,30,85.41,Shipped,Ships,S700_3962,UK
10142,38,85.41,Shipped,Ships,S700_3962,USA
10153,20,100,Shipped,Ships,S700_3962,Spain
10167,28,100,Cancelled,Ships,S700_3962,Sweden
10177,24,100,Shipped,Ships,S700_3962,Spain
10185,22,79.45,Shipped,Ships,S700_3962,USA
10197,35,93.35,Shipped,Ships,S700_3962,Spain
10208,33,85.41,Shipped,Ships,S700_3962,France
10222,31,95.34,Shipped,Ships,S700_3962,USA
10232,35,82.43,Shipped,Ships,S700_3962,UK
10248,35,90.37,Cancelled,Ships,S700_3962,USA
10261,50,81.43,Shipped,Ships,S700_3962,Canada
10273,26,100,Shipped,Ships,S700_3962,Belgium
10283,38,89.38,Shipped,Ships,S700_3962,Canada
10294,45,100,Shipped,Ships,S700_3962,USA
10306,30,100,Shipped,Ships,S700_3962,UK
10315,37,91.37,Shipped,Ships,S700_3962,France
10327,37,86.61,Resolved,Ships,S700_3962,Denmark
10337,36,71.89,Shipped,Ships,S700_3962,USA
10350,25,100,Shipped,Ships,S700_3962,Spain
10373,37,100,Shipped,Ships,S700_3962,Finland
10386,30,95.48,Resolved,Ships,S700_3962,Spain
10397,36,100,Shipped,Ships,S700_3962,France
10414,27,90.37,On Hold,Ships,S700_3962,USA
10106,48,61.44,Shipped,Planes,S700_4002,Italy
10119,26,59.22,Shipped,Planes,S700_4002,Austria
10131,26,85.13,Shipped,Planes,S700_4002,USA
10143,34,85.87,Shipped,Planes,S700_4002,USA
10155,44,85.87,Shipped,Planes,S700_4002,Finland
10168,39,82.91,Shipped,Planes,S700_4002,USA
10178,45,76.25,Shipped,Planes,S700_4002,France
10198,40,63.67,Shipped,Planes,S700_4002,Philippines
10210,42,70.33,Shipped,Planes,S700_4002,Japan
10222,43,74.03,Shipped,Planes,S700_4002,USA
10235,34,72.55,Shipped,Planes,S700_4002,Canada
10250,38,62.19,Shipped,Planes,S700_4002,USA
10262,35,71.07,Cancelled,Planes,S700_4002,Spain
10275,31,72.55,Shipped,Planes,S700_4002,France
10284,32,64.41,Shipped,Planes,S700_4002,Norway
10296,47,86.62,Shipped,Planes,S700_4002,Germany
10308,39,68.11,Shipped,Planes,S700_4002,USA
10316,44,62.19,Shipped,Planes,S700_4002,UK
10328,39,85.87,Shipped,Planes,S700_4002,Italy
10339,50,57.86,Shipped,Planes,S700_4002,Japan
10352,22,75.51,Shipped,Planes,S700_4002,USA
10361,35,100,Shipped,Planes,S700_4002,Australia
10373,45,55.62,Shipped,Planes,S700_4002,Finland
10386,44,86.4,Resolved,Planes,S700_4002,Spain
10398,36,87.36,Shipped,Planes,S700_4002,France
10401,28,72.55,On Hold,Planes,S700_4002,USA
10416,43,62.19,Shipped,Planes,S700_4002,Italy
10106,48,52.64,Shipped,Planes,S72_1253,Italy
10119,28,48.17,Shipped,Planes,S72_1253,Austria
10131,21,41.71,Shipped,Planes,S72_1253,USA
10143,37,50.65,Shipped,Planes,S72_1253,USA
10155,34,49.16,Shipped,Planes,S72_1253,Finland
10167,40,41.71,Cancelled,Planes,S72_1253,Sweden
10178,45,51.15,Shipped,Planes,S72_1253,France
10186,28,52.14,Shipped,Planes,S72_1253,UK
10197,29,41.71,Shipped,Planes,S72_1253,Spain
10209,48,44.69,Shipped,Planes,S72_1253,USA
10222,31,45.69,Shipped,Planes,S72_1253,USA
10249,32,57.61,Shipped,Planes,S72_1253,USA
10262,21,57.11,Cancelled,Planes,S72_1253,Spain
10274,32,58.6,Shipped,Planes,S72_1253,USA
10283,43,57.61,Shipped,Planes,S72_1253,Canada
10296,21,45.19,Shipped,Planes,S72_1253,Germany
10307,34,53.63,Shipped,Planes,S72_1253,USA
10316,34,43.7,Shipped,Planes,S72_1253,UK
10329,44,86.13,Shipped,Planes,S72_1253,USA
10339,27,76.31,Shipped,Planes,S72_1253,Japan
10352,49,52.64,Shipped,Planes,S72_1253,USA
10361,23,95.2,Shipped,Planes,S72_1253,Australia
10373,25,64.97,Shipped,Planes,S72_1253,Finland
10386,50,87.15,Resolved,Planes,S72_1253,Spain
10398,34,40.22,Shipped,Planes,S72_1253,France
10400,20,56.12,Shipped,Planes,S72_1253,USA
10415,42,57.61,Disputed,Planes,S72_1253,Australia
10105,25,56.78,Shipped,Ships,S72_3212,Denmark
10117,50,43.68,Shipped,Ships,S72_3212,Singapore
10129,32,64.97,Shipped,Ships,S72_3212,UK
10142,39,44.23,Shipped,Ships,S72_3212,USA
10153,50,60.06,Shipped,Ships,S72_3212,Spain
10167,38,48.59,Cancelled,Ships,S72_3212,Sweden
10177,40,50.23,Shipped,Ships,S72_3212,Spain
10185,28,64.43,Shipped,Ships,S72_3212,USA
10197,42,50.23,Shipped,Ships,S72_3212,Spain
10208,42,63.88,Shipped,Ships,S72_3212,France
10222,36,63.34,Shipped,Ships,S72_3212,USA
10232,24,49.69,Shipped,Ships,S72_3212,UK
10248,23,65.52,Cancelled,Ships,S72_3212,USA
10261,29,50.78,Shipped,Ships,S72_3212,Canada
10273,37,45.86,Shipped,Ships,S72_3212,Belgium
10283,33,51.32,Shipped,Ships,S72_3212,Canada
10293,32,60.06,Shipped,Ships,S72_3212,Italy
10306,35,59.51,Shipped,Ships,S72_3212,UK
10315,40,55.69,Shipped,Ships,S72_3212,France
10327,37,86.74,Resolved,Ships,S72_3212,Denmark
10337,42,97.16,Shipped,Ships,S72_3212,USA
10350,20,100,Shipped,Ships,S72_3212,Spain
10373,29,100,Shipped,Ships,S72_3212,Finland
10386,43,100,Resolved,Ships,S72_3212,Spain
10397,34,62.24,Shipped,Ships,S72_3212,France
10414,47,65.52,On Hold,Ships,S72_3212,USA
